CaptureIndex,ServiceID,ServiceVersion,MessageID,MessageType,HeadSize,MessageSize,MessageEncoding,LocalTime,SeqNo,EventTime,SecurityID,MDStreamID,SecurityIDSource,TradingPhaseCode,EventType,TickBSFlag,ChannelNo,ApplicationSequence,BidApplicationSequence,OfferApplicationSequence,Side,OrderType,ExecutionType,Price,Quantity,TradeCount,Volume,Turnover,PreClosePrice,OpenPrice,HighPrice,LowPrice,LastPrice,TotalBidQuantity,WeightedAverageBidPrice,TotalOfferQuantity,WeightedAverageOfferPrice
108,4,101,4,SHL2MarketData,23,876,1,16:26:33.328,14885397,16:26:33.000,688519,,,,ENDTR,,,,,,,,,,,47147,12702333.000,2889893630.65000,231.730,235.000,256.660,195.000,255.000,144116.000,224.323,147770.000,266.186
109,4,101,4,SHL2MarketData,23,876,1,16:26:33.328,14885398,16:26:33.000,502053,,,,ENDTR,,,,,,,,,,,40,249700.000,275920.60000,1.097,1.109,1.118,1.098,1.103,36600.000,1.088,91800.000,1.123
110,4,101,4,SHL2MarketData,23,1708,1,16:26:33.328,14885399,16:26:33.000,601665,,,,ENDTR,,,,,,,,,,,53240,76964466.000,472870299.12000,6.160,6.150,6.270,6.020,6.030,1865574.000,5.973,5900880.000,6.329
111,4,101,4,SHL2MarketData,23,1900,1,16:26:33.328,14885400,16:26:33.000,603556,,,,ENDTR,,,,,,,,,,,26362,14078591.000,330625272.74000,24.590,24.410,24.410,22.900,23.150,375300.000,22.857,900231.000,25.169
112,4,101,4,SHL2MarketData,23,908,1,16:26:33.328,14885401,16:26:33.000,511620,,,,ENDTR,,,,,,,,,,,312,229115.000,22911633.81100,100.003,100.000,100.003,99.999,100.000,84024.000,98.647,26687.000,100.013
113,4,101,4,SHL2MarketData,23,924,1,16:26:33.328,14885402,16:26:33.000,515330,,,,ENDTR,,,,,,,,,,,2596,53176500.000,72796530.70000,1.334,1.336,1.386,1.328,1.379,2645900.000,1.351,1791700.000,1.388
114,4,101,4,SHL2MarketData,23,876,1,16:26:33.328,14885403,16:26:33.000,688550,,,,ENDTR,,,,,,,,,,,15464,7342721.000,302338390.05000,41.500,41.590,42.950,38.200,42.750,200997.000,40.264,294693.000,45.732
115,4,101,4,SHL2MarketData,23,1596,1,16:26:33.328,14885404,16:26:33.000,588380,,,,ENDTR,,,,,,,,,,,8926,164805476.000,196171693.36900,1.156,1.165,1.263,1.122,1.262,7790000.000,1.197,4143700.000,1.284
116,4,101,4,SHL2MarketData,23,1500,1,16:26:33.328,14885405,16:26:33.000,562950,,,,ENDTR,,,,,,,,,,,11584,109230600.000,171579746.90600,1.540,1.543,1.693,1.474,1.692,3923600.000,1.647,1165100.000,1.694
117,4,101,4,SHL2MarketData,23,892,1,16:26:33.328,14885406,16:26:33.000,561510,,,,ENDTR,,,,,,,,,,,703,5604500.000,5454313.70000,0.981,0.972,0.988,0.960,0.973,906900.000,0.956,1136900.000,0.982
118,4,101,4,SHL2MarketData,23,940,1,16:26:33.328,14885407,16:26:33.000,603075,,,,ENDTR,,,,,,,,,,,7636,3960151.000,88750616.65000,22.690,22.400,22.720,21.780,22.430,460800.000,21.730,482000.000,22.996
119,4,101,4,SHL2MarketData,23,892,1,16:26:33.328,14885408,16:26:33.000,512250,,,,ENDTR,,,,,,,,,,,57,1782100.000,2177249.90000,1.210,1.215,1.240,1.212,1.240,849600.000,1.231,529200.000,1.246
120,4,101,4,SHL2MarketData,23,876,1,16:26:33.348,14885409,16:26:33.000,600191,,,,ENDTR,,,,,,,,,,,11480,9024604.000,75507783.88000,8.800,8.800,8.800,8.110,8.620,629000.000,8.296,950100.000,8.985
121,4,101,4,SHL2MarketData,23,1852,1,16:26:33.348,14885410,16:26:33.000,600751,,,,ENDTR,,,,,,,,,,,22391,42981255.000,123246056.98000,2.830,2.830,2.910,2.810,2.900,3946100.000,2.820,6774700.000,2.981
122,4,101,4,SHL2MarketData,23,1740,1,16:26:33.348,14885411,16:26:33.000,600141,,,,ENDTR,,,,,,,,,,,91325,45749921.000,1300290209.89000,27.660,27.980,29.320,27.350,29.260,1492900.000,28.005,1361200.000,29.977
123,4,101,4,SHL2MarketData,23,2236,1,16:26:33.348,14885412,16:26:33.000,600410,,,,ENDTR,,,,,,,,,,,125227,75952970.000,975583061.19000,13.010,13.010,13.390,11.950,13.380,2456260.000,12.571,4871579.000,13.895
124,4,101,4,SHL2MarketData,23,876,1,16:26:33.348,14885413,16:26:33.000,562910,,,,ENDTR,,,,,,,,,,,665,13656300.000,10908288.70000,0.789,0.792,0.812,0.785,0.809,2118500.000,0.799,2687200.000,0.833
125,4,101,4,SHL2MarketData,23,892,1,16:26:33.348,14885414,16:26:33.000,688053,,,,ENDTR,,,,,,,,,,,1913,1524097.000,43268027.73000,29.560,29.130,30.200,27.000,29.530,94572.000,27.716,117194.000,32.930
126,4,101,4,SHL2MarketData,23,908,1,16:26:33.348,14885415,16:26:33.000,688563,,,,ENDTR,,,,,,,,,,,8478,3086397.000,155132672.18000,48.880,48.900,51.150,48.800,50.930,236261.000,47.478,492531.000,54.963
127,4,101,4,SHL2MarketData,23,876,1,16:26:33.348,14885416,16:26:33.000,688721,,,,ENDTR,,,,,,,,,,,20040,7009490.000,261655583.27000,36.580,37.190,40.790,33.280,40.540,197240.000,34.562,130586.000,42.355
128,4,101,4,SHL2MarketData,23,848,1,16:26:33.348,14885417,16:26:33.000,589580,,,,ENDTR,,,,,,,,,,,218,434100.000,666088.80000,1.517,1.526,1.624,1.450,1.617,223000.000,1.560,294500.000,1.624
129,4,101,4,SHL2MarketData,23,2444,1,16:26:33.348,14885418,16:26:33.000,600930,,,,ENDTR,,,,,,,,,,,113072,240111200.000,1032212570.00000,4.390,4.370,4.380,4.250,4.310,17609900.000,4.222,24416200.000,4.521
130,4,101,4,SHL2MarketData,23,924,1,16:26:33.348,14885419,16:26:33.000,563620,,,,ENDTR,,,,,,,,,,,74,721200.000,769239.50000,1.063,1.063,1.071,1.060,1.062,1755100.000,1.059,1650100.000,1.069
131,4,101,4,SHL2MarketData,23,876,1,16:26:33.348,14885420,16:26:33.000,551060,,,,ENDTR,,,,,,,,,,,826,41861610.000,4256907683.00000,101.711,101.718,101.718,101.690,101.710,1923690.000,100.928,632500.000,101.823
132,4,101,4,SHL2MarketData,23,972,1,16:26:33.348,14885421,16:26:33.000,561660,,,,ENDTR,,,,,,,,,,,261,4527100.000,3863432.30000,0.850,0.850,0.871,0.838,0.870,2102600.000,0.861,2087100.000,0.877
133,4,101,4,SHL2MarketData,23,908,1,16:26:33.349,14885422,16:26:33.000,688807,,,,ENDTR,,,,,,,,,,,9647,2105249.000,508007736.67000,233.000,238.830,262.490,213.840,261.020,47453.000,236.229,56451.000,272.476
134,4,101,4,SHL2MarketData,23,892,1,16:26:33.349,14885423,16:26:33.000,688785,,,,ENDTR,,,,,,,,,,,4260,910420.000,258953217.14000,275.970,279.970,304.970,260.170,302.190,42239.000,280.606,43237.000,313.051
135,4,101,4,SHL2MarketData,23,864,1,16:26:33.349,14885424,16:26:33.000,512430,,,,ENDTR,,,,,,,,,,,59,3676500.000,3155608.00000,0.856,0.862,0.870,0.855,0.863,763200.000,0.858,650000.000,0.874
136,4,101,4,SHL2MarketData,23,988,1,16:26:33.349,14885425,16:26:33.000,588470,,,,ENDTR,,,,,,,,,,,1793,44175500.000,40446406.10000,0.886,0.887,0.954,0.851,0.948,1863500.000,0.912,1742200.000,0.981
137,4,101,4,SHL2MarketData,23,956,1,16:26:33.389,14885426,16:26:33.000,600774,,,,ENDTR,,,,,,,,,,,20039,10248286.000,62395442.23000,6.350,6.320,6.390,5.840,6.150,319600.000,5.960,335000.000,6.489
138,4,101,4,SHL2MarketData,23,892,1,16:26:33.389,14885427,16:26:33.000,600132,,,,ENDTR,,,,,,,,,,,27102,6024381.000,267666561.17000,44.310,44.360,45.490,43.460,43.670,202820.000,42.804,641500.000,46.640
139,4,101,4,SHL2MarketData,23,1916,1,16:26:33.389,14885428,16:26:33.000,600163,,,,ENDTR,,,,,,,,,,,29538,38018939.000,193998158.38000,5.190,5.100,5.200,5.030,5.150,3277000.000,5.051,3672600.000,5.436
140,4,101,4,SHL2MarketData,23,1116,1,16:26:33.389,14885429,16:26:33.000,600234,,,,ENDTR,,,,,,,,,,,16940,8349000.000,135572961.00000,16.690,16.690,17.980,15.020,17.810,59400.000,16.747,222600.000,18.223
141,4,101,4,SHL2MarketData,23,1532,1,16:26:33.389,14885430,16:26:33.000,601139,,,,ENDTR,,,,,,,,,,,48871,42644800.000,274962829.80000,6.370,6.330,6.530,6.310,6.380,993800.000,6.236,6892651.000,6.718
142,4,101,4,SHL2MarketData,23,1724,1,16:26:33.389,14885431,16:26:33.000,601633,,,,ENDTR,,,,,,,,,,,61412,29238860.000,479699484.84000,16.360,16.370,16.840,16.060,16.090,1084100.000,15.883,4032746.000,17.192
143,4,101,4,SHL2MarketData,23,1468,1,16:26:33.389,14885432,16:26:33.000,600023,,,,ENDTR,,,,,,,,,,,42281,68630627.000,365452381.25000,5.340,5.330,5.410,5.240,5.320,4308338.000,5.219,8158644.000,5.544
144,4,101,4,SHL2MarketData,23,1500,1,16:26:33.389,14885433,16:26:33.000,603009,,,,ENDTR,,,,,,,,,,,25846,7494619.000,314205480.77000,41.280,42.290,42.620,40.720,42.360,391000.000,41.155,503700.000,43.622
145,4,101,4,SHL2MarketData,23,1164,1,16:26:33.389,14885434,16:26:33.000,603117,,,,ENDTR,,,,,,,,,,,12068,11928180.000,39851662.80000,3.400,3.380,3.430,3.260,3.360,1285460.000,3.320,1437300.000,3.531
146,4,101,4,SHL2MarketData,23,1036,1,16:26:33.389,14885435,16:26:33.000,603726,,,,ENDTR,,,,,,,,,,,23398,10400800.000,227429578.96000,21.670,22.020,23.250,20.270,23.070,266300.000,21.385,234700.000,23.598
147,4,101,4,SHL2MarketData,23,1100,1,16:26:33.389,14885436,16:26:33.000,600926,,,,ENDTR,,,,,,,,,,,68088,55910336.000,876716656.88000,15.750,15.760,15.970,15.450,15.490,1454500.000,15.358,5926341.000,16.103
148,4,101,4,SHL2MarketData,23,1068,1,16:26:33.389,14885437,16:26:33.000,601609,,,,ENDTR,,,,,,,,,,,45649,38800655.000,365418939.96000,9.230,9.260,9.700,9.030,9.640,1399800.000,9.259,2189900.000,9.892
149,4,101,4,SHL2MarketData,23,1364,1,16:26:33.389,14885438,16:26:33.000,603161,,,,ENDTR,,,,,,,,,,,8127,8367967.000,114815450.58000,13.200,13.350,14.520,12.970,14.520,2816686.000,14.279,0.000,0.000
150,4,101,4,SHL2MarketData,23,892,1,16:26:33.389,14885439,16:26:33.000,515580,,,,ENDTR,,,,,,,,,,,683,10763800.000,14841362.70000,1.352,1.349,1.430,1.333,1.424,2102500.000,1.384,895100.000,1.429
151,4,101,4,SHL2MarketData,23,956,1,16:26:33.389,14885440,16:26:33.000,605222,,,,ENDTR,,,,,,,,,,,29499,10516633.000,177942773.86000,17.160,17.180,17.630,16.020,17.580,129583.000,16.521,255200.000,18.190
152,4,101,4,SHL2MarketData,23,2060,1,16:26:33.389,14885441,16:26:33.000,516510,,,,ENDTR,,,,,,,,,,,26461,162411632.000,278158925.29100,1.684,1.676,1.761,1.632,1.761,7993400.000,1.723,3934100.000,1.787
153,4,101,4,SHL2MarketData,23,876,1,16:26:33.389,14885442,16:26:33.000,688137,,,,ENDTR,,,,,,,,,,,3485,1211485.000,42805317.05000,36.650,36.660,37.300,34.100,35.700,61906.000,34.147,85767.000,38.913
154,4,101,4,SHL2MarketData,23,924,1,16:26:33.389,14885443,16:26:33.000,603291,,,,ENDTR,,,,,,,,,,,9083,5295300.000,41086875.00000,7.970,7.980,7.990,7.600,7.820,208500.000,7.677,875000.000,8.261
155,4,101,4,SHL2MarketData,23,1148,1,16:26:33.389,14885444,16:26:33.000,588890,,,,ENDTR,,,,,,,,,,,15024,108521700.000,442774943.00000,3.975,4.034,4.536,3.818,4.526,2419800.000,4.357,903900.000,4.592
156,4,101,4,SHL2MarketData,23,880,1,16:26:33.389,14885445,16:26:33.000,589980,,,,ENDTR,,,,,,,,,,,378,4321500.000,7321340.50000,1.653,1.662,1.825,1.568,1.806,600300.000,1.768,345800.000,1.820
157,6,101,28,Snapshot300111_v2,23,888,1,16:26:33.451,16916430,16:26:33.000,002295,010,102 ,E0      ,,,1015,,,,,,,,,11681,6322600,46967717.0000,7.7300,7.700000,7.940000,7.110000,7.620000,166900,7.200000,315400,8.020000
158,6,101,28,Snapshot300111_v2,23,952,1,16:26:33.451,16916431,16:26:33.000,002396,010,102 ,E0      ,,,1013,,,,,,,,,310978,217413848,6550440679.4400,28.7400,27.960000,31.610000,27.540000,31.610000,6564744,29.730000,0,0.000000
159,6,101,28,Snapshot300111_v2,23,1520,1,16:26:33.451,16916432,16:26:33.000,002452,010,102 ,E0      ,,,1012,,,,,,,,,18563,21651232,224266306.1500,10.1900,10.280000,10.610000,10.100000,10.500000,1159200,10.230000,1538700,10.750000
160,6,101,28,Snapshot300111_v2,23,1136,1,16:26:33.451,16916433,16:26:33.000,002548,010,102 ,E0      ,,,1012,,,,,,,,,24984,35278426,138931013.6900,4.0300,4.020000,4.060000,3.840000,4.000000,3331110,3.860000,3141300,4.230000
161,6,101,28,Snapshot300111_v2,23,848,1,16:26:33.451,16916434,16:26:33.000,002393,010,102 ,E0      ,,,1015,,,,,,,,,8328,4850726,69277116.2700,14.6400,14.500000,14.620000,14.130000,14.200000,350200,13.990000,528848,15.130000
162,6,101,28,Snapshot300111_v2,23,1088,1,16:26:33.451,16916435,16:26:33.000,002424,010,102 ,E0      ,,,1014,,,,,,,,,2759,8410516,37212052.2100,4.5000,4.510000,4.510000,4.370000,4.440000,1080800,4.360000,1946800,4.640000
163,6,101,28,Snapshot300111_v2,23,880,1,16:26:33.451,16916436,16:26:33.000,002719,010,102 ,E0      ,,,1012,,,,,,,,,3078,6719400,33380009.0000,5.1500,5.170000,5.240000,4.710000,5.040000,303600,4.770000,600200,5.240000
164,6,101,28,Snapshot300111_v2,23,1136,1,16:26:33.451,16916437,16:26:33.000,002481,010,102 ,E0      ,,,1013,,,,,,,,,17580,18065100,74357413.0000,4.1900,4.190000,4.200000,4.040000,4.080000,888200,4.010000,2345200,4.320000
165,6,101,28,Snapshot300111_v2,23,1632,1,16:26:33.451,16916438,16:26:33.000,002437,010,102 ,E0      ,,,1011,,,,,,,,,26191,90143941,253693202.0100,2.8900,2.880000,2.890000,2.760000,2.830000,7237300,2.780000,14440250,2.980000
166,6,101,28,Snapshot300111_v2,23,1632,1,16:26:33.452,16916439,16:26:33.000,002549,010,102 ,E0      ,,,1014,,,,,,,,,78460,43946917,556431757.8900,12.6800,12.680000,13.160000,11.970000,13.160000,1844400,12.590000,1839700,13.640000
167,6,101,28,Snapshot300111_v2,23,1048,1,16:26:33.452,16916440,16:26:33.000,002653,010,102 ,E0      ,,,1014,,,,,,,,,41073,12864398,896692125.6400,71.5000,70.650000,71.680000,67.000000,71.550000,382378,68.720000,512641,74.710000
168,6,101,28,Snapshot300111_v2,23,864,1,16:26:33.452,16916441,16:26:33.000,002798,010,102 ,E0      ,,,1014,,,,,,,,,16640,15585200,73757770.0000,4.9500,4.950000,4.970000,4.560000,4.790000,1125300,4.640000,1278300,5.120000
169,6,101,28,Snapshot300111_v2,23,896,1,16:26:33.452,16916442,16:26:33.000,002871,010,102 ,E0      ,,,1012,,,,,,,,,8558,6049932,90554351.3000,15.4200,15.500000,15.830000,13.910000,15.800000,193200,14.870000,159000,16.490000
170,6,101,28,Snapshot300111_v2,23,1080,1,16:26:33.452,16916443,16:26:33.000,002527,010,102 ,E0      ,,,1015,,,,,,,,,16001,12702246,124680998.0700,9.8600,9.900000,10.080000,9.380000,10.070000,1108700,9.620000,1494179,10.440000
171,6,101,28,Snapshot300111_v2,23,856,1,16:26:33.452,16916444,16:26:33.000,002612,010,102 ,E0      ,,,1015,,,,,,,,,14847,6037007,71017507.4700,11.8800,11.820000,12.040000,11.560000,11.640000,291200,11.440000,711500,12.320000
172,6,101,28,Snapshot300111_v2,23,1008,1,16:26:33.452,16916445,16:26:33.000,002728,010,102 ,E0      ,,,1015,,,,,,,,,31681,26384284,223667970.4400,8.6000,8.550000,8.720000,8.200000,8.720000,1587940,8.300000,1383300,9.150000
173,6,101,28,Snapshot300111_v2,23,1272,1,16:26:33.452,16916446,16:26:33.000,002605,010,102 ,E0      ,,,1013,,,,,,,,,25534,12442844,228578902.1900,18.2400,18.180000,18.700000,17.990000,18.450000,751000,17.960000,1363600,19.060000
174,6,101,28,Snapshot300111_v2,23,992,1,16:26:33.452,16916447,16:26:33.000,002713,010,102 ,E0      ,,,1013,,,,,,,,,14636,31726595,274657408.8500,9.0300,8.560000,9.740000,8.130000,9.060000,627764,8.430000,2720894,9.640000
175,6,101,28,Snapshot300111_v2,23,1000,1,16:26:33.452,16916448,16:26:33.000,002557,010,102 ,E0      ,,,1011,,,,,,,,,26127,9006835,178289663.0900,19.9000,19.800000,20.160000,19.490000,19.600000,283500,19.210000,1799591,20.980000
176,6,101,28,Snapshot300111_v2,23,888,1,16:26:33.452,16916449,16:26:33.000,002647,010,102 ,E0      ,,,1011,,,,,,,,,21636,33033400,277088903.0000,8.4100,8.460000,8.730000,7.870000,8.520000,991400,8.100000,1798200,8.840000
177,6,101,28,Snapshot300111_v2,23,928,1,16:26:33.452,16916450,16:26:33.000,002705,010,102 ,E0      ,,,1011,,,,,,,,,15394,9024200,103969608.0000,11.4300,11.380000,11.630000,11.330000,11.500000,412500,11.280000,1338545,11.980000
178,6,101,28,Snapshot300111_v2,23,888,1,16:26:33.601,16916451,16:26:33.000,002910,010,102 ,E0      ,,,1014,,,,,,,,,24926,14735350,116179341.5000,8.2700,8.200000,8.270000,7.510000,8.150000,446400,7.770000,301700,8.720000
179,6,101,28,Snapshot300111_v2,23,848,1,16:26:33.601,16916452,16:26:33.000,002972,010,102 ,E0      ,,,1012,,,,,,,,,36647,17097360,219462212.9600,13.9100,13.760000,13.890000,12.520000,12.890000,373920,12.710000,177800,14.620000
180,6,101,28,Snapshot300111_v2,23,912,1,16:26:33.601,16916453,16:26:33.000,002820,010,102 ,E0      ,,,1015,,,,,,,,,20125,11202662,88478970.0000,8.2200,8.170000,8.240000,7.660000,7.910000,284800,7.690000,393500,8.480000
181,6,101,28,Snapshot300111_v2,23,904,1,16:26:33.601,16916454,16:26:33.000,123154,010,102 ,E0      ,,,1032,,,,,,,,,6663,372870,46453686.8500,124.2070,124.344000,125.292000,124.018000,124.863000,4960,123.155000,87007,131.733000
182,6,101,28,Snapshot300111_v2,23,928,1,16:26:33.601,16916455,16:26:33.000,002967,010,102 ,E0      ,,,1015,,,,,,,,,16003,6934400,116064639.8900,16.5600,16.500000,16.960000,16.430000,16.840000,293300,16.430000,585900,17.440000
183,6,101,28,Snapshot300111_v2,23,872,1,16:26:33.601,16916456,16:26:33.000,003007,010,102 ,E0      ,,,1014,,,,,,,,,8960,2625002,84072295.5200,32.7700,32.720000,33.450000,30.030000,33.390000,108100,31.600000,164100,34.490000
184,6,101,28,Snapshot300111_v2,23,848,1,16:26:33.601,16916457,16:26:33.000,123151,010,102 ,E0      ,,,1034,,,,,,,,,7502,276824,32832097.0020,118.7810,118.900000,119.085000,118.220000,118.834000,4730,117.988000,82470,123.684000
185,6,101,28,Snapshot300111_v2,23,864,1,16:26:33.602,16916458,16:26:33.000,127078,010,102 ,E0      ,,,1032,,,,,,,,,9443,455538,66874594.3060,148.0270,147.462000,148.880000,144.489000,148.755000,47320,145.994000,49710,153.545000
186,6,101,28,Snapshot300111_v2,23,856,1,16:26:33.602,16916459,16:26:33.000,127096,010,102 ,E0      ,,,1034,,,,,,,,,102519,3797310,1718657024.3300,449.8770,450.000000,492.664000,405.002000,482.300000,14060,447.589000,38200,497.203000
187,6,101,28,Snapshot300111_v2,23,968,1,16:26:33.602,16916460,16:26:33.000,002796,010,102 ,E0      ,,,1013,,,,,,,,,52305,16403440,416552732.1600,25.7400,26.130000,27.900000,23.170000,27.850000,229058,25.870000,450700,28.210000
188,6,101,28,Snapshot300111_v2,23,960,1,16:26:33.602,16916461,16:26:33.000,002908,010,102 ,E0      ,,,1013,,,,,,,,,9960,7160582,45469029.0600,6.3800,6.390000,6.470000,6.190000,6.400000,431024,6.240000,1027200,6.680000
189,6,101,28,Snapshot300111_v2,23,944,1,16:26:33.602,16916462,16:26:33.000,003038,010,102 ,E0      ,,,1015,,,,,,,,,10088,5545548,53211203.1200,9.7300,9.750000,9.810000,9.420000,9.650000,168032,9.470000,417840,10.260000
190,6,101,28,Snapshot300111_v2,23,864,1,16:26:33.602,16916463,16:26:33.000,123124,010,102 ,E0      ,,,1035,,,,,,,,,16013,928320,125468401.2030,133.9000,134.030000,137.179000,132.100000,136.871000,14450,134.608000,104960,144.908000
191,6,101,28,Snapshot300111_v2,23,800,1,16:26:33.602,16916464,16:26:33.000,159037,010,102 ,E0      ,,,1022,,,,,,,,,149,10359471,10240772.6890,0.9840,0.975000,0.997000,0.974000,0.983000,255400,0.955000,7794994,1.004000
192,6,101,28,Snapshot300111_v2,23,864,1,16:26:33.602,16916465,16:26:33.000,159040,010,102 ,E0      ,,,1024,,,,,,,,,807,18017539,20580265.3330,1.1420,1.144000,1.156000,1.130000,1.142000,1216300,1.137000,863304,1.157000
193,6,101,28,Snapshot300111_v2,23,1440,1,16:26:33.602,16916466,16:26:33.000,002829,010,102 ,E0      ,,,1011,,,,,,,,,61324,32012547,660122546.8700,20.0200,19.870000,21.530000,19.260000,21.490000,1285700,20.370000,1526603,21.930000
194,6,101,28,Snapshot300111_v2,23,856,1,16:26:33.602,16916467,16:26:33.000,002899,010,102 ,E0      ,,,1011,,,,,,,,,11688,5200412,91864455.6700,18.1200,18.120000,18.650000,16.730000,17.820000,137200,17.310000,256000,18.500000
195,6,101,28,Snapshot300111_v2,23,864,1,16:26:33.602,16916468,16:26:33.000,003003,010,102 ,E0      ,,,1013,,,,,,,,,11663,6552600,61387122.1000,9.6400,9.640000,9.680000,9.050000,9.460000,245900,9.300000,331500,9.980000
196,6,101,28,Snapshot300111_v2,23,864,1,16:26:33.602,16916469,16:26:33.000,123149,010,102 ,E0      ,,,1033,,,,,,,,,17828,859003,117644776.9530,135.6000,135.998000,138.000000,135.998000,137.400000,2440,134.658000,165509,143.224000
197,6,101,28,Snapshot300111_v2,23,848,1,16:26:33.602,16916470,16:26:33.000,123168,010,102 ,E0      ,,,1031,,,,,,,,,4465,151910,19193533.2800,126.2050,126.330000,127.211000,125.274000,126.812000,1410,124.770000,30535,131.809000
198,6,101,28,Snapshot300111_v2,23,864,1,16:26:33.602,16916471,16:26:33.000,127064,010,102 ,E0      ,,,1031,,,,,,,,,13756,919182,130906441.6320,140.4550,140.525000,144.550000,139.848000,142.831000,56560,123.420000,133630,146.804000
199,6,101,28,Snapshot300111_v2,23,952,1,16:26:33.602,16916472,16:26:33.000,003033,010,102 ,E0      ,,,1011,,,,,,,,,11998,3182100,199299086.0000,61.2600,61.880000,67.390000,58.640000,67.390000,1012700,66.420000,0,0.000000
200,4,101,4,SHL2MarketData,23,1356,1,16:26:33.839,14885446,16:26:33.000,600507,,,,ENDTR,,,,,,,,,,,27111,36307412.000,158250300.99000,4.430,4.400,4.450,4.280,4.290,1802900.000,4.220,6100955.000,4.543
201,4,101,4,SHL2MarketData,23,2444,1,16:26:33.839,14885447,16:26:33.000,600027,,,,ENDTR,,,,,,,,,,,66986,125514198.000,596485064.35000,4.810,4.750,4.820,4.710,4.740,10468400.000,4.680,17810265.000,4.983
202,4,101,4,SHL2MarketData,23,940,1,16:26:33.839,14885448,16:26:33.000,600861,,,,ENDTR,,,,,,,,,,,11299,3949100.000,51542039.00000,13.110,13.130,13.310,12.810,12.850,166500.000,12.641,507300.000,13.892
203,4,101,4,SHL2MarketData,23,1964,1,16:26:33.839,14885449,16:26:33.000,601186,,,,ENDTR,,,,,,,,,,,59464,92492681.000,600659344.48000,6.480,6.470,6.570,6.430,6.450,4976200.000,6.374,28165392.000,6.830
204,4,101,4,SHL2MarketData,23,1364,1,16:26:33.839,14885450,16:26:33.000,512760,,,,ENDTR,,,,,,,,,,,66533,745602986.000,883961480.49000,1.130,1.150,1.243,1.091,1.243,61829235.000,1.201,0.000,0.000
205,4,101,4,SHL2MarketData,23,1964,1,16:26:33.839,14885451,16:26:33.000,588060,,,,ENDTR,,,,,,,,,,,77639,1125871020.000,1274972230.30500,1.095,1.101,1.210,1.054,1.210,48164700.000,1.127,8663241.000,1.261
206,4,101,4,SHL2MarketData,23,2252,1,16:26:33.839,14885452,16:26:33.000,601319,,,,ENDTR,,,,,,,,,,,95249,146035326.000,1091175151.65000,7.540,7.560,7.670,7.370,7.410,9716095.000,7.326,13926279.000,7.858
207,4,101,4,SHL2MarketData,23,940,1,16:26:33.839,14885453,16:26:33.000,601127,,,,ENDTR,,,,,,,,,,,103747,26532926.000,1479572180.55000,55.610,56.400,56.740,55.170,55.510,1014321.000,54.587,2652191.000,58.087
208,4,101,4,SHL2MarketData,23,852,1,16:26:33.839,14885454,16:26:33.000,501038,,,,ENDTR,,,,,,,,,,,41,52800.000,79240.90000,1.508,1.501,1.551,1.464,1.551,23200.000,1.517,212000.000,1.556
209,4,101,4,SHL2MarketData,23,1612,1,16:26:33.839,14885455,16:26:33.000,603728,,,,ENDTR,,,,,,,,,,,31152,7924181.000,388019778.85000,47.860,47.860,50.090,47.310,50.000,266300.000,48.289,429594.000,51.333
210,4,101,4,SHL2MarketData,23,1148,1,16:26:33.840,14885456,16:26:33.000,605123,,,,ENDTR,,,,,,,,,,,16088,2859986.000,209401857.67000,73.730,73.650,74.920,70.400,73.890,179797.000,72.633,172697.000,77.466
211,4,101,4,SHL2MarketData,23,908,1,16:26:33.840,14885457,16:26:33.000,603706,,,,ENDTR,,,,,,,,,,,10671,3966678.000,73946533.12000,19.770,19.680,19.690,18.010,18.370,63500.000,18.034,168100.000,19.595
212,4,101,4,SHL2MarketData,23,1004,1,16:26:33.840,14885458,16:26:33.000,688023,,,,ENDTR,,,,,,,,,,,7251,3005395.000,106276946.70000,35.500,35.500,36.600,34.000,36.430,148141.000,35.321,166767.000,38.758
213,4,101,4,SHL2MarketData,23,924,1,16:26:33.840,14885459,16:26:33.000,688408,,,,ENDTR,,,,,,,,,,,12489,4981327.000,121446201.95000,24.440,24.280,24.780,23.900,24.650,275929.000,24.082,328544.000,26.401
